,Category,Frame,bpm,bass volume,low midrange volume,high midrange volume,treble volume,average overall loudness,dissonance,timbre,percussiveness,proiminence of pitches,cleanliness of timbre,brightness (normalized),brightness (unnormalized),richness of timbre,average instantaneous loudness,average segment loudness,strength of chords,percentage of frames silent,pitch max to min ratio,pitch ambiguity,disparity b/w highs and lows,noisiness (spectral spread),frequency of 85th percentile,volume variation between frequency levels 1,volume variation between frequency levels 2,strongest frequency,max to mean ratio of volume
81,Coping,81,130,0.01473613,0.005120017,0.001963591,0.000132683,0.00439977,0.45879643,0.056215089,0.024965639,0.410127871,0.242346426,1029.502759,6.52731158,13.98611111,-27.22639515,-26.80332077,0.635961689,0,11.23116887,2.205542956,1.818026264,4558531.012,552.6855469,0.021361957,7.621643426,0.264639845,23.42700397
82,Coping,82,130,0.013630089,0.00780503,0.005250393,0.000224345,0.004935075,0.459268911,0.074142251,0.033923056,0.473923926,0.223724676,1123.108579,13.11469743,18.24186047,-25.63005375,-25.32656384,0.540729003,0,12.20251773,2.164196604,1.921674668,3908571.566,939.3484284,0.026298085,7.50963697,0.517475589,19.2440442
83,Coping,83,130,0.061128499,0.007507905,0.005022941,0.000250578,0.007264524,0.466503882,0.104152035,0.029192406,0.403090265,0.288218341,1057.8047,16.01410758,17.96744186,-23.52507446,-22.86069794,0.634205793,0,11.48078922,2.333642619,2.114106793,4034655.363,757.4679778,0.072570553,7.470118214,0.563596284,23.00874435
84,Coping,84,130,0.087960227,0.009188919,0.004158184,0.000210679,0.00866425,0.460889182,0.117217236,0.022709599,0.346654037,0.324932898,937.8998579,15.78223204,15.61111111,-22.55688919,-22.44518463,0.676396258,0.00462963,12.29912043,2.158674669,2.099270274,3933667.427,572.1252441,0.099368616,7.392827621,0.720430221,24.41238698
85,Coping,85,130,0.087273527,0.009953506,0.004318668,0.000552433,0.008719427,0.464509726,0.121527712,0.031997184,0.37285943,0.26435435,1210.205352,18.29703383,17.13953488,-22.4443787,-22.53856087,0.713248365,0.013953488,13.31596512,1.956928428,1.540252083,5308763.94,699.7790243,0.099696156,7.793660667,0.740317233,23.7381146
86,Coping,86,130,0.066423699,0.010623894,0.003635998,0.00046991,0.007835434,0.463541968,0.104492737,0.031506632,0.392142924,0.260796601,1058.480924,15.92027562,17.29302326,-23.03684937,-23.12979408,0.748192383,0.013953488,13.80503228,1.97522301,1.641740537,5443305.802,592.3133176,0.078870389,7.763485576,0.655917776,23.35323687
87,Coping,87,130,0.027398379,0.007657608,0.002876573,0.000344977,0.004816074,0.461307626,0.07721591,0.042796947,0.543657236,0.238465448,1051.539566,11.7469648,15.03703704,-26.50360027,-27.83485035,0.647485304,0.203703704,12.79338816,2.129597667,1.911211792,4437372.325,1175.254313,0.037278704,7.527622291,0.493948313,17.24426374
88,Coping,88,131,0.000149686,0.007775022,0.001575398,2.86E-05,0.002460516,0.394876335,0.04503614,0.036096475,0.529202693,0.344145575,738.1026406,6.876318966,5.76744186,-30.56385715,-27.45795277,0.524158281,0.437209302,19.49513799,1.506136608,3.245320531,2608993.605,940.4501272,0.009471454,6.259958618,1.002956697,17.14509023
89,Coping,89,170,5.73E-05,0.015419485,0.003227356,1.76E-05,0.003713822,0.350738567,0.06430413,0.035605923,0.414996505,0.377905922,699.9162466,12.49791252,5.330232558,-26.32204449,-25.5831992,0.547646529,0.181395349,20.97344449,1.255922179,3.639481464,2548095.382,917.2142987,0.018695487,5.798617316,1.873731598,21.05867173
90,Coping,90,168,0.000251189,0.013615078,0.00318238,1.52E-05,0.00358424,0.372764403,0.065680729,0.037362558,0.451251426,0.354709364,759.6351729,11.68069803,6.222222222,-25.98614655,-25.65299305,0.605467759,0.203703704,18.9856449,1.369448757,3.470778338,2358261.112,1033.194987,0.017019952,5.995666535,1.696621442,17.67766327
91,Coping,91,168,0.001737962,0.015923927,0.003308965,1.74E-05,0.004032079,0.356680778,0.066789341,0.034004815,0.42293716,0.362552296,707.453228,12.71006416,7.288372093,-25.45444427,-25.15506866,0.526144318,0.102325581,20.22236547,1.287083795,3.474770441,2286815.414,892.3759993,0.020818992,6.000973105,1.666401541,17.55467728
92,Coping,92,148,0.004220942,0.010331616,0.005743865,1.83E-05,0.003701768,0.367386224,0.058468892,0.034699764,0.416312815,0.367744692,716.3535828,11.99583531,5.6,-26.05034229,-24.51740829,0.514293963,0.28372093,20.44123429,1.307870843,3.42968687,2713942.541,867.1370821,0.020099457,6.005644746,1.698516315,19.04535652
93,Coping,93,156,0.018047783,0.004472707,0.001071155,0.000183911,0.004509945,0.457199997,0.046557144,0.025630245,0.354855777,0.373358213,626.3450434,6.306621079,9.708333333,-25.2801516,-25.17453938,0.610402582,0.00462963,10.81633299,2.49193757,2.99528663,3697471.801,548.8972982,0.022931091,6.612558151,0.597719452,23.23211954
94,Coping,94,116,0.0146644,0.007185301,0.000979423,0.000249683,0.004080381,0.442378765,0.061811201,0.018432049,0.491023196,0.342676986,471.6818782,6.406996478,8.860465116,-25.05849453,-24.33663715,0.599478768,0.055813953,12.1521672,2.181390888,2.549610813,3073312.029,441.6810501,0.02241919,6.720928673,0.495337756,18.01541016
95,Coping,95,116,0.033211811,0.008883608,0.005431062,0.000629633,0.006232207,0.460350268,0.103096143,0.02557004,0.459392091,0.316561347,759.9624028,15.65354877,12.88837209,-23.5304781,-23.36190998,0.481478879,0,14.87699931,1.839029445,1.774067485,3270784.455,659.8174055,0.047082472,7.122750524,0.801180754,19.61000039
96,Coping,96,116,0.027936784,0.008714677,0.002927287,0.000434763,0.005618357,0.471269715,0.091411925,0.023715549,0.464570326,0.305266227,740.0844637,11.43974541,15.43518519,-24.2661776,-24.04504807,0.493161541,0,11.55302935,2.452347387,2.037190501,2977313.575,603.6275228,0.038371417,7.2146271,0.567903658,20.12325193
97,Coping,97,116,0.02702209,0.008227124,0.00248069,0.000355169,0.005526767,0.46517525,0.089958595,0.020975654,0.456894548,0.321885175,658.8605153,10.40416235,14.82325581,-24.21633095,-24.48966476,0.571907712,0,10.78632048,2.499670494,2.169051285,2647434.17,542.1359466,0.036946972,7.129363557,0.543336222,20.15382008
98,Coping,98,116,0.022961066,0.007679022,0.00200249,0.000421068,0.005059811,0.463199586,0.089592487,0.023837209,0.499938439,0.316666024,688.1490328,9.944264158,13.10697674,-24.64445724,-24.39983505,0.556136759,0.03255814,9.849764646,2.71034566,2.090981572,2649156.202,649.6016533,0.032275929,7.119129245,0.472036708,18.65169066
99,Coping,99,116,0.020686093,0.008205276,0.002644902,0.000798945,0.005116248,0.468322972,0.099588526,0.034249765,0.529975357,0.275574661,955.2352705,13.28346555,16.66666667,-24.52011086,-24.46422253,0.460907463,0.00462963,10.45813513,2.688777497,1.638283877,3395296.334,921.3419596,0.031673281,7.372675655,0.562479286,17.67978609
100,Coping,100,116,0.022180472,0.009184602,0.002810939,0.001422083,0.00549216,0.467456498,0.10625041,0.044858285,0.52129768,0.248941353,1211.075322,18.08654287,20.15813953,-24.27238102,-24.12798088,0.503248246,0,9.090771607,2.934542501,1.410885754,3663930.135,1389.943223,0.034581831,7.524819895,0.655606074,17.83741123
101,Coping,101,116,0.025436199,0.009648985,0.00245452,0.001451066,0.005780266,0.467650728,0.11104333,0.042110283,0.506261087,0.267368162,1167.532077,17.96475813,17.66976744,-24.39530521,-24.36426022,0.553063612,0,9.736420678,2.796048752,1.416164177,3976486.52,1228.494277,0.037797351,7.463685453,0.584549113,18.70799676
102,Coping,102,116,0.024919764,0.00896221,0.002097132,0.001258859,0.00566472,0.455333962,0.105644731,0.036883319,0.494907866,0.306040057,1053.13863,16.20088419,14.83796296,-24.37641964,-24.4758046,0.596111269,0,10.84944988,2.573397715,1.676827892,3736152.655,1083.937581,0.036340445,7.21936784,0.634664585,19.25080819
103,Coping,103,116,0.019422934,0.013963782,0.001512332,0.000867376,0.005661543,0.428812689,0.100214248,0.031849564,0.518495721,0.326144731,812.8512536,13.77650177,13.0744186,-24.38779991,-24.3036264,0.633807804,0,11.47170228,2.240338812,2.141289522,3359360.202,870.6424873,0.035015454,6.919592684,0.726820941,17.94264365
104,Coping,104,116,0.022123131,0.014863096,0.001746839,0.000847229,0.005784452,0.438615683,0.098746471,0.030677689,0.468831381,0.323806833,807.5108252,13.75626538,12.37674419,-24.41676361,-24.42037819,0.556099185,0,13.84129798,1.992898248,1.865365542,3628975.114,771.389444,0.036025276,6.961943693,0.765413439,18.99226329
105,Coping,105,116,0.020688676,0.01211006,0.002878739,0.000897151,0.005543387,0.46576295,0.102252844,0.037563748,0.49675084,0.254787383,1039.345996,14.92549606,17.71296296,-24.39173588,-24.27295193,0.564097003,0,11.72034472,2.405075633,1.319078121,3840501.509,968.4956868,0.033327102,7.499998698,0.624251785,18.0328088
106,Coping,106,116,0.016444029,0.012453231,0.003207726,0.000701341,0.005440227,0.465431802,0.102177397,0.039637082,0.554572804,0.237210927,1127.565758,15.26423945,21.26046512,-24.40004517,-24.48498985,0.551503173,0,10.26478865,2.659468723,1.422616586,3552131.334,1051.821857,0.03171287,7.498555228,0.670517087,15.30945122
107,Coping,107,116,0.012553965,0.013472865,0.002733428,0.000600187,0.005196666,0.456071857,0.095399989,0.038828579,0.555324721,0.243682002,1077.606997,14.25421441,19.71162791,-24.46503048,-24.41675446,0.536207471,0,11.32153104,2.42617161,1.522890836,3383603.603,979.4102017,0.028654428,7.390588541,0.73440342,15.72972156
108,Coping,108,116,0.01795,0.016480034,0.002361381,0.000662088,0.005620564,0.451575037,0.10489918,0.033838343,0.52802861,0.278181722,892.4569773,13.95237006,15.81018519,-24.17644176,-24.01590519,0.58906651,0,11.70652976,2.355572636,1.646437959,3585782.395,784.5662435,0.033798658,7.226710158,0.694556546,17.28183864
109,Coping,109,116,0.015194014,0.011389412,0.00278505,0.000385718,0.004892359,0.457417991,0.082032915,0.029403616,0.535336222,0.296913746,731.03207,10.98307263,14.02325581,-23.94888477,-24.70312538,0.632369257,0.013953488,10.80150702,2.370567596,2.004694755,3223835.726,623.9621185,0.028201137,7.065108412,0.633363545,16.46373712
110,Coping,110,114,0.002371622,0.001925142,0.002272087,9.65E-05,0.002252215,0.460906766,0.034809362,0.047642624,0.587478898,0.282604509,1075.088139,4.648312732,10.86976744,-30.56555931,-29.92337612,0.487366056,0.376744186,10.42119885,2.391253055,2.593011249,2102108.009,1369.211255,0.006492975,7.131033061,0.541247127,12.77086755
111,Coping,111,100,0.029796315,0.005388346,0.00068912,2.10E-05,0.004749048,0.438446004,0.070383679,0.017103407,0.425109926,0.434668054,504.4999147,4.664190523,6.199074074,-27.70825737,-25.33380695,0.485034716,0.25,13.72373466,2.079534587,3.55991842,2572574.703,495.4630534,0.034224727,6.344302405,0.469628944,18.23313073
112,Coping,112,100,0.04459619,0.007121521,0.001042183,0.000126515,0.006461012,0.43533385,0.094671084,0.013101835,0.337631267,0.436501459,550.7678576,7.231528439,8.190697674,-24.86870892,-24.90625717,0.465432232,0.013953488,13.56671168,2.065582098,2.858302406,3198606.952,255.2936501,0.050842318,6.495875026,0.556705578,21.88397582
113,Coping,113,100,0.037764241,0.007087095,0.001504358,8.30E-05,0.005969577,0.444070631,0.095003192,0.017437318,0.378025496,0.41722434,546.9500091,7.360946822,9.4,-24.88009289,-24.65831429,0.442196093,0.023255814,13.69168381,2.09723272,2.956580534,3015831.306,467.6210483,0.044215728,6.492474237,0.539513911,19.89123088
114,Coping,114,100,0.044856015,0.008044006,0.001628278,0.000156562,0.006651621,0.435407486,0.098971192,0.01663321,0.358253541,0.400946838,634.8885665,8.835240918,9.736111111,-24.52024372,-24.23746971,0.475921601,0.00462963,12.47400268,2.115727361,2.450853469,3446000.381,347.9207357,0.052512257,6.732730923,0.549054138,21.30878807
115,Coping,115,100,0.032051634,0.013004135,0.003125955,0.000300893,0.006455983,0.424424017,0.094166167,0.029001635,0.430338038,0.309343802,741.755752,13.88386266,13.19069767,-23.84632504,-23.86779694,0.577143821,0,14.29317787,1.812068924,2.25709729,4153225.956,652.0053597,0.047950566,6.960149674,0.62005989,20.61642501
116,Coping,116,100,0.035844233,0.013844141,0.002889774,0.000472189,0.006758975,0.430491573,0.10112718,0.03131359,0.420300912,0.31285844,792.6760757,15.60145381,13.28837209,-23.7818,-23.67760036,0.483992302,0.004651163,14.25694349,1.667057671,2.342552296,4367230.052,714.1011083,0.052260583,7.012374066,0.649742522,20.53523705
117,Coping,117,100,0.03316169,0.013658453,0.00279721,0.000302413,0.006555221,0.432077826,0.097703744,0.026728877,0.431400751,0.306456571,722.9214295,13.95580124,13.90740741,-23.70296101,-23.7013282,0.54773794,0,14.06189449,1.74499938,2.31041374,4042838.247,614.6931966,0.049316771,6.967780628,0.570967353,20.41482644
118,Coping,118,100,0.033733904,0.014067015,0.0029036,0.0004101,0.006647832,0.433813758,0.101630914,0.029542151,0.429178153,0.307085883,752.1900073,14.81639024,13.5255814,-23.71139488,-23.77878719,0.492716493,0.009302326,13.67225782,1.733980392,2.314570378,4169485.571,698.076399,0.050452451,7.003583172,0.576261249,20.15769229
119,Coping,119,100,0.001773594,0.017095584,0.003289521,0.000141839,0.004465617,0.425516975,0.047889863,0.038537882,0.573398044,0.260512919,781.7745556,13.96315557,14.51627907,-24.37826599,-24.33650646,0.599265777,0,15.90439317,1.580720832,2.350328077,3200358.43,1045.512128,0.022241963,6.722255598,1.207524437,13.39814912
120,Coping,120,100,1.26E-05,0.018462329,0.003887959,0.000135906,0.004583804,0.419675579,0.048052291,0.038110804,0.583186358,0.256505342,773.3726713,14.86778703,15.18055556,-23.91454334,-23.55725452,0.626840517,0,16.58397277,1.463242782,2.349383014,3171650.779,978.1656901,0.022426639,6.760780003,1.381587388,13.20106573
121,Coping,121,100,1.38E-05,0.0150364,0.003425986,0.000103598,0.004135109,0.430154453,0.047479469,0.040872547,0.579262362,0.245203791,801.3495055,12.78359584,15.77209302,-22.90078377,-23.40717522,0.60397523,0,15.54301673,1.638265422,2.338385199,2914138.172,1108.208803,0.018551606,6.861974676,1.18698739,12.48582671
122,Coping,122,100,0.005001633,0.012423695,0.003485436,0.00017677,0.004234988,0.444833808,0.057628741,0.042555414,0.575984402,0.222057815,928.4348606,12.56232829,16.61860465,-24.35964073,-23.74483612,0.557806552,0.004651163,15.51007334,1.722290325,1.992090307,3374974.261,1129.742006,0.020822598,7.147975015,0.951113197,13.154275
123,Coping,123,100,0.024979039,0.012797213,0.005119581,0.000381277,0.006216756,0.450598551,0.084731425,0.039469401,0.44491374,0.218239464,1083.232309,18.07632271,18.40740741,-23.27185276,-23.22514072,0.607501352,0,12.81226884,1.925153293,1.605047915,4597845.514,881.7647298,0.042778931,7.496596712,0.520866672,19.2393373
124,Coping,124,100,0.023219898,0.013458982,0.004993274,0.000378888,0.006121812,0.448346719,0.084367122,0.041644713,0.453030795,0.217558123,1077.954063,18.05231899,18.36744186,-23.20618134,-23.04655952,0.55389062,0,13.16393287,1.892114531,1.624666664,4600510.247,888.2696675,0.041518141,7.472980364,0.637325857,18.17784086
125,Coping,125,100,0.017454698,0.012549502,0.004341621,0.000309583,0.005284197,0.449571145,0.070915928,0.042478198,0.5231795,0.21503743,1042.289243,15.96298316,16.34883721,-25.26881985,-26.38992088,0.640874775,0.065116279,13.73309666,1.833922991,1.706874355,4194454.814,1055.026799,0.034343923,7.370620235,0.845156467,17.22346835
126,Coping,126,168,0.003196554,0.016145397,0.00644174,3.75E-05,0.004420462,0.445075821,0.068343006,0.034059878,0.624905375,0.260681108,743.4135026,16.09672866,14.91666667,-27.01967381,-23.53376347,0.502710413,0.296296296,12.49443996,2.106265664,2.368502321,2362356.405,951.8473307,0.025440082,6.934519053,1.437886942,10.22896807
127,Coping,127,123,0.003525311,0.027869445,0.009936125,7.86E-05,0.006269371,0.450951051,0.099595068,0.040513717,0.586078027,0.247624838,919.6004082,28.94690472,21.4744186,-22.87456646,-23.25913754,0.537731101,0,13.34597794,1.961352472,2.047941548,2086372.085,1187.430959,0.04103547,7.015020952,2.312366225,10.97910681
128,Coping,128,123,0.003261077,0.021567241,0.008416589,3.47E-05,0.005617512,0.439534572,0.087484749,0.036546148,0.58396973,0.280141925,789.1145741,20.64623512,19.21860465,-23.95920826,-23.81622002,0.56173479,0,14.3692457,1.854410805,2.261878668,1775413.363,1128.339844,0.033175292,6.88508991,1.561197518,10.43110479
129,Coping,129,121,0.003144046,0.024098884,0.013014656,4.76E-05,0.006159081,0.444615564,0.099218305,0.038872613,0.588926163,0.253954692,848.3915693,27.06868684,22.35648148,-22.99300491,-22.87459694,0.493970883,0,12.074119,2.159474852,2.181271243,1893285.034,1133.284505,0.039897764,7.02308059,2.165021962,10.04218909
130,Coping,130,121,0.003859292,0.023255075,0.008414163,4.47E-05,0.005798208,0.449405803,0.091244771,0.036575672,0.606897521,0.270754637,802.1513626,21.8554807,21.13023256,-23.66968906,-23.74943886,0.499732324,0,13.45759627,2.04509964,2.306512354,1829667.094,1077.261083,0.035226627,6.942395731,1.565475522,10.42043598
131,Coping,131,123,0.003283193,0.025969132,0.009624227,3.96E-05,0.006093637,0.443180563,0.095126767,0.036900436,0.589199474,0.265545069,792.0978635,24.79917303,20.76744186,-23.19226887,-23.06481861,0.517639256,0,13.32320515,1.936708561,2.282685437,1849291.344,1088.578534,0.038943893,6.953157571,1.944510696,10.87167015
132,Coping,132,155,0.004178239,0.026467609,0.00818175,4.51E-05,0.005976099,0.4491913,0.092715295,0.037952564,0.584031479,0.277734159,824.2409289,24.60867117,19.75,-23.45242336,-24.14589439,0.587648613,0,13.38037262,1.917837562,2.459189061,1822561.8,1016.44694,0.03837887,6.872330039,2.024433229,11.32997631
133,Coping,133,30,0.005584315,0.013400282,0.00081566,1.79E-06,0.004264285,0.445177458,0.057211054,0.020639535,0.648149047,0.376933074,474.5829401,6.83683923,11.93488372,-26.63266289,-26.69417957,0.541411034,0,12.49428794,2.150175192,4.240048572,1241083.069,539.3316225,0.018946929,6.360560357,0.817183097,10.79031528
134,Coping,134,152,0.005532728,0.011645041,0.000444785,1.60E-06,0.004128625,0.426183634,0.05509337,0.016683321,0.677571243,0.399259902,389.9937205,5.011282095,9.697674419,-27.06671318,-27.32158298,0.527824502,0,12.34734172,2.168645536,4.810511137,1256374.473,439.7781159,0.017881393,6.218398134,0.469619931,10.97175929
135,Coping,135,84,0.004490213,0.012270913,0.003043183,0.000534035,0.004034398,0.436512534,0.063852293,0.026484737,0.693644253,0.350720943,586.3123888,14.08620146,13.33333333,-27.07108025,-25.96869072,0.397828841,0,9.6543943,2.617381149,4.262637309,1707114.266,732.4279785,0.019716954,6.493427976,0.497218023,10.79540156
136,Coping,136,156,0.00324689,0.012371443,0.004432645,0.000273171,0.00420645,0.391060354,0.07983194,0.05593432,0.553659831,0.372947434,1196.992273,15.08137118,13.40465116,-26.51215668,-26.57562497,0.429302444,0.004651163,12.07485591,2.118472683,5.018811963,2361389.43,1367.108012,0.019761495,6.020946495,2.161495805,15.0523484
137,Coping,136,156,0.000550539,0.001860213,0.002078006,7.25E-06,0.001841979,0.372325489,0.030548519,0.025390625,0.452415237,0.426042276,512.2864333,2.553708397,3.564102564,-34.4187638,,0.273272936,0.461538462,14.77651377,1.551773512,4.587510228,2349274.561,691.8231671,0.004389652,5.819864787,1.046947812,16.79161605
